,Fecha,Latitud,Longitud,altura,V_radial,Reflectividad
3192,2020-08-17_23:50:06,4.698,-74.989,4078.4,-0.209,9.876
3193,2020-08-17_23:50:06,4.698,-74.989,4833.0,1.827,12.676
3194,2020-08-17_23:50:06,4.698,-74.989,5696.7,-5.544,11.518
3195,2020-08-17_23:50:06,4.778,-74.989,4045.3,0.514,14.500
3196,2020-08-17_23:50:06,4.778,-74.989,4775.7,2.531,14.295
3197,2020-08-17_23:50:06,4.778,-74.989,5611.8,0.437,10.814
3198,2020-08-17_23:50:06,4.859,-74.989,4024.4,2.564,20.272
3199,2020-08-17_23:50:06,4.859,-74.989,4740.2,3.559,17.973
3200,2020-08-17_23:50:06,4.859,-74.989,5557.1,2.934,11.944
3201,2020-08-17_23:50:06,4.940,-74.989,4007.5,0.130,17.043
3202,2020-08-17_23:50:06,4.940,-74.989,4709.2,-0.052,15.172
3203,2020-08-17_23:50:06,4.940,-74.989,5511.2,-1.033,14.762
3204,2020-08-17_23:50:06,4.940,-74.989,7019.3,-2.969,11.800
3205,2020-08-17_23:50:06,5.021,-74.989,4007.5,2.240,16.747
3206,2020-08-17_23:50:06,5.021,-74.989,4709.2,-0.923,13.476
3207,2020-08-17_23:50:06,5.021,-74.989,5511.2,-1.558,14.688
3208,2020-08-17_23:50:06,5.021,-74.989,7014.1,-3.650,11.403
3209,2020-08-17_23:50:06,5.102,-74.989,4013.0,3.285,9.890
3210,2020-08-17_23:50:06,5.102,-74.989,4719.0,-0.599,8.658
3211,2020-08-17_23:50:06,5.102,-74.989,5525.7,-1.768,9.444
3212,2020-08-17_23:50:06,5.102,-74.989,7041.0,-5.637,6.150
3213,2020-08-17_23:50:06,5.183,-74.989,4742.2,-5.438,4.750
3214,2020-08-17_23:50:06,5.183,-74.989,5561.4,-2.833,7.167
3215,2020-08-17_23:50:06,5.263,-74.989,4051.9,4.070,8.875
3216,2020-08-17_23:50:06,5.263,-74.989,4787.1,4.233,10.912
3217,2020-08-17_23:50:06,5.263,-74.989,5628.0,3.822,12.946
3218,2020-08-17_23:50:06,5.344,-74.989,4848.4,4.312,5.625
3219,2020-08-17_23:50:06,5.344,-74.989,5717.9,2.063,14.000
3220,2020-08-17_23:50:06,5.425,-74.989,4922.0,0.000,6.000
3221,2020-08-17_23:50:06,5.506,-74.989,5959.1,0.000,6.000
3222,2020-08-17_23:50:06,5.587,-74.989,5115.5,0.000,10.417
3223,2020-08-17_23:50:06,5.587,-74.989,6107.1,0.000,12.833
3224,2020-08-17_23:50:06,5.668,-74.989,5233.4,0.000,8.625
3225,2020-08-17_23:50:06,5.668,-74.989,6278.5,0.000,11.000
3226,2020-08-17_23:50:06,5.910,-74.989,5656.8,0.000,10.714
3227,2020-08-17_23:50:06,6.719,-74.989,6119.4,-5.229,17.438
3228,2020-08-17_23:50:06,6.799,-74.989,6322.1,-5.201,18.381
3229,2020-08-17_23:50:06,6.880,-74.989,6538.5,-4.800,15.174
3230,2020-08-17_23:50:06,6.961,-74.989,6764.3,-5.344,18.042
3231,2020-08-17_23:50:06,3.727,-74.907,5121.2,-5.403,11.833
3232,2020-08-17_23:50:06,3.727,-74.907,6427.0,-5.753,9.167
3233,2020-08-17_23:50:06,3.808,-74.907,4977.9,-5.718,9.938
3234,2020-08-17_23:50:06,3.808,-74.907,6222.3,-5.840,10.232
3235,2020-08-17_23:50:06,3.808,-74.907,7644.2,-4.354,9.976
3236,2020-08-17_23:50:06,3.889,-74.907,4839.4,-5.066,12.815
3237,2020-08-17_23:50:06,3.889,-74.907,6021.6,-4.908,13.466
3238,2020-08-17_23:50:06,3.889,-74.907,7373.3,-4.583,10.769
3239,2020-08-17_23:50:06,3.970,-74.907,4709.9,-5.744,10.704
3240,2020-08-17_23:50:06,3.970,-74.907,5830.7,-4.720,10.516
3241,2020-08-17_23:50:06,3.970,-74.907,7116.4,-4.319,9.213
3242,2020-08-17_23:50:06,4.051,-74.907,5653.9,-5.054,8.988
3243,2020-08-17_23:50:06,4.051,-74.907,6871.9,-3.908,9.391
3244,2020-08-17_23:50:06,4.132,-74.907,5492.0,-5.817,8.421
3245,2020-08-17_23:50:06,4.132,-74.907,6641.5,-5.954,8.433
3246,2020-08-17_23:50:06,4.212,-74.907,5336.5,-5.085,11.147
3247,2020-08-17_23:50:06,4.212,-74.907,6423.7,-5.663,10.812
3248,2020-08-17_23:50:06,4.293,-74.907,4295.2,-1.506,8.250
3249,2020-08-17_23:50:06,4.293,-74.907,5192.7,-4.933,10.835
3250,2020-08-17_23:50:06,4.293,-74.907,6220.2,-5.504,12.130
3251,2020-08-17_23:50:06,4.374,-74.907,4214.8,-1.057,7.500
3252,2020-08-17_23:50:06,4.374,-74.907,5061.7,-2.807,7.321
3253,2020-08-17_23:50:06,4.374,-74.907,6030.4,-4.303,8.047
3254,2020-08-17_23:50:06,4.455,-74.907,4944.8,0.000,9.970
3255,2020-08-17_23:50:06,4.455,-74.907,5859.9,-3.072,7.271
3256,2020-08-17_23:50:06,4.536,-74.907,5708.7,-2.460,7.153
3257,2020-08-17_23:50:06,4.536,-74.907,7336.7,-2.492,6.167
3258,2020-08-17_23:50:06,4.617,-74.907,4750.8,0.005,6.325
3259,2020-08-17_23:50:06,4.617,-74.907,5573.9,-4.095,6.783
3260,2020-08-17_23:50:06,4.617,-74.907,7117.7,-2.750,2.750
3261,2020-08-17_23:50:06,4.698,-74.907,3990.0,1.241,9.458
3262,2020-08-17_23:50:06,4.698,-74.907,4678.1,3.684,12.132
3263,2020-08-17_23:50:06,4.698,-74.907,5464.7,-1.595,9.793
3264,2020-08-17_23:50:06,4.698,-74.907,6940.3,-3.249,4.214
3265,2020-08-17_23:50:06,4.778,-74.907,3957.0,1.158,18.112
3266,2020-08-17_23:50:06,4.778,-74.907,4618.7,2.786,18.956
3267,2020-08-17_23:50:06,4.778,-74.907,5376.0,0.698,16.300
3268,2020-08-17_23:50:06,4.778,-74.907,6796.0,-4.499,7.673
3269,2020-08-17_23:50:06,4.859,-74.907,3933.9,1.332,19.941
3270,2020-08-17_23:50:06,4.859,-74.907,4578.3,1.998,19.158
3271,2020-08-17_23:50:06,4.859,-74.907,5313.5,1.545,13.600
3272,2020-08-17_23:50:06,4.859,-74.907,6692.9,-3.543,5.443
3273,2020-08-17_23:50:06,4.940,-74.907,3918.3,-0.713,12.286
3274,2020-08-17_23:50:06,4.940,-74.907,4547.6,0.000,9.765
3275,2020-08-17_23:50:06,4.940,-74.907,5266.7,-0.828,9.475
3276,2020-08-17_23:50:06,4.940,-74.907,6614.5,-2.853,10.463
3277,2020-08-17_23:50:06,5.021,-74.907,3916.7,-4.889,9.066
3278,2020-08-17_23:50:06,5.021,-74.907,4544.6,-5.201,8.299
3279,2020-08-17_23:50:06,5.021,-74.907,5262.1,-2.184,10.196
3280,2020-08-17_23:50:06,5.021,-74.907,6606.9,-4.285,14.442
3281,2020-08-17_23:50:06,5.102,-74.907,4558.6,-5.065,2.500
3282,2020-08-17_23:50:06,5.102,-74.907,5283.5,-1.676,6.314
3283,2020-08-17_23:50:06,5.102,-74.907,6648.1,-5.464,8.810
3284,2020-08-17_23:50:06,5.183,-74.907,4583.3,5.718,0.750
3285,2020-08-17_23:50:06,5.183,-74.907,6709.2,-2.780,2.429
3286,2020-08-17_23:50:06,5.263,-74.907,3963.3,3.590,14.788
3287,2020-08-17_23:50:06,5.263,-74.907,4630.1,3.998,16.964
3288,2020-08-17_23:50:06,5.263,-74.907,5393.0,4.474,14.514
3289,2020-08-17_23:50:06,5.263,-74.907,6822.6,-3.997,2.737
3290,2020-08-17_23:50:06,5.344,-74.907,3997.7,4.204,12.887
3291,2020-08-17_23:50:06,5.344,-74.907,4693.3,4.417,14.760
3292,2020-08-17_23:50:06,5.344,-74.907,5487.2,-0.689,11.414
3293,2020-08-17_23:50:06,5.425,-74.907,4041.8,4.603,7.278
3294,2020-08-17_23:50:06,5.425,-74.907,4769.5,4.113,11.708
3295,2020-08-17_23:50:06,5.425,-74.907,5601.1,3.423,7.647
3296,2020-08-17_23:50:06,5.425,-74.907,7162.1,5.771,2.000
3297,2020-08-17_23:50:06,5.506,-74.907,4096.1,3.779,9.897
3298,2020-08-17_23:50:06,5.506,-74.907,4863.3,4.594,11.845
3299,2020-08-17_23:50:06,5.506,-74.907,5740.0,-3.303,13.175
3300,2020-08-17_23:50:06,5.587,-74.907,4969.9,1.903,14.862
3301,2020-08-17_23:50:06,5.587,-74.907,5896.1,-4.835,15.833
3302,2020-08-17_23:50:06,5.668,-74.907,5090.6,-4.588,6.333
3303,2020-08-17_23:50:06,5.668,-74.907,6072.1,-5.539,15.000
3304,2020-08-17_23:50:06,5.748,-74.907,6263.3,-4.541,22.181
3305,2020-08-17_23:50:06,5.910,-74.907,5523.9,1.328,12.462
3306,2020-08-17_23:50:06,5.910,-74.907,6686.3,-5.522,14.655
3307,2020-08-17_23:50:06,5.991,-74.907,4616.9,4.459,9.765
3308,2020-08-17_23:50:06,5.991,-74.907,5691.6,2.614,14.664
3309,2020-08-17_23:50:06,5.991,-74.907,6921.4,-5.697,16.194
3310,2020-08-17_23:50:06,6.072,-74.907,5872.6,0.000,10.125
3311,2020-08-17_23:50:06,6.072,-74.907,7170.4,-6.173,11.500
3312,2020-08-17_23:50:06,6.880,-74.907,6447.2,-5.666,15.227
3313,2020-08-17_23:50:06,6.961,-74.907,6678.6,-5.399,20.000
3314,2020-08-17_23:50:06,7.042,-74.907,6917.3,-5.246,12.750
3315,2020-08-17_23:50:06,3.566,-74.826,5365.3,0.000,12.450
3316,2020-08-17_23:50:06,3.727,-74.826,5041.7,-3.132,11.889
3317,2020-08-17_23:50:06,3.727,-74.826,6315.4,-5.908,12.136
3318,2020-08-17_23:50:06,3.808,-74.826,4897.0,-4.708,11.658
3319,2020-08-17_23:50:06,3.808,-74.826,6105.4,-5.561,11.886
3320,2020-08-17_23:50:06,3.808,-74.826,7490.4,-5.017,10.109
3321,2020-08-17_23:50:06,3.889,-74.826,4758.7,-4.564,13.614
3322,2020-08-17_23:50:06,3.889,-74.826,5903.1,-5.077,11.231
3323,2020-08-17_23:50:06,3.889,-74.826,7216.5,-4.942,10.633
3324,2020-08-17_23:50:06,3.970,-74.826,4631.8,-4.512,10.938
3325,2020-08-17_23:50:06,3.970,-74.826,5714.0,-5.153,10.453
3326,2020-08-17_23:50:06,3.970,-74.826,6950.5,-4.354,9.023
3327,2020-08-17_23:50:06,4.051,-74.826,4513.3,-4.590,9.672
3328,2020-08-17_23:50:06,4.051,-74.826,5534.1,-4.622,10.842
3329,2020-08-17_23:50:06,4.051,-74.826,6702.7,-4.748,8.321
3330,2020-08-17_23:50:06,4.132,-74.826,4404.3,-5.446,9.791
3331,2020-08-17_23:50:06,4.132,-74.826,5366.7,-5.130,10.988
3332,2020-08-17_23:50:06,4.132,-74.826,6469.3,-5.268,8.336
3333,2020-08-17_23:50:06,4.212,-74.826,4305.2,-0.140,13.708
3334,2020-08-17_23:50:06,4.212,-74.826,5208.7,-5.492,14.387
3335,2020-08-17_23:50:06,4.212,-74.826,6242.6,-5.498,11.849
3336,2020-08-17_23:50:06,4.293,-74.826,4216.5,-0.682,13.183
3337,2020-08-17_23:50:06,4.293,-74.826,5065.1,-3.882,12.937
3338,2020-08-17_23:50:06,4.293,-74.826,6034.4,-5.501,12.138
3339,2020-08-17_23:50:06,4.293,-74.826,7856.7,-1.821,5.880
3340,2020-08-17_23:50:06,4.374,-74.826,4136.5,-1.144,8.000
3341,2020-08-17_23:50:06,4.374,-74.826,4931.7,-5.034,10.756
3342,2020-08-17_23:50:06,4.374,-74.826,5840.4,-4.989,9.926
3343,2020-08-17_23:50:06,4.374,-74.826,7545.7,-2.803,6.764
3344,2020-08-17_23:50:06,4.455,-74.826,4811.9,-4.891,6.655
3345,2020-08-17_23:50:06,4.455,-74.826,5665.5,-4.475,7.523
3346,2020-08-17_23:50:06,4.455,-74.826,7263.5,-3.530,8.979
3347,2020-08-17_23:50:06,4.536,-74.826,4704.3,-5.482,5.675
3348,2020-08-17_23:50:06,4.536,-74.826,5504.0,-4.438,7.400
3349,2020-08-17_23:50:06,4.536,-74.826,7004.3,-3.752,6.087
3350,2020-08-17_23:50:06,4.617,-74.826,5362.2,-2.780,4.700
3351,2020-08-17_23:50:06,4.698,-74.826,3910.6,2.063,6.300
3352,2020-08-17_23:50:06,4.698,-74.826,5244.6,-2.400,2.245
3353,2020-08-17_23:50:06,4.698,-74.826,6580.8,-3.288,3.625
3354,2020-08-17_23:50:06,4.778,-74.826,3877.6,1.509,14.306
3355,2020-08-17_23:50:06,4.778,-74.826,4471.0,1.332,14.609
3356,2020-08-17_23:50:06,4.778,-74.826,5149.1,-1.531,6.297
3357,2020-08-17_23:50:06,4.778,-74.826,6422.3,-3.787,5.460
3358,2020-08-17_23:50:06,4.859,-74.826,3854.0,0.502,12.194
3359,2020-08-17_23:50:06,4.859,-74.826,4426.0,0.795,13.360
3360,2020-08-17_23:50:06,4.859,-74.826,5079.4,-0.048,8.200
3361,2020-08-17_23:50:06,4.859,-74.826,6305.6,-2.508,3.858
3362,2020-08-17_23:50:06,4.940,-74.826,6245.1,-2.407,5.158
3363,2020-08-17_23:50:06,5.021,-74.826,4393.6,-5.797,3.636
3364,2020-08-17_23:50:06,5.021,-74.826,5028.9,-4.414,3.617
3365,2020-08-17_23:50:06,5.021,-74.826,6219.5,-2.668,6.375
3366,2020-08-17_23:50:06,5.102,-74.826,5045.6,-4.354,2.286
3367,2020-08-17_23:50:06,5.102,-74.826,6251.5,-4.841,7.221
3368,2020-08-17_23:50:06,5.183,-74.826,5093.3,-5.271,1.682
3369,2020-08-17_23:50:06,5.183,-74.826,6329.8,-2.046,4.070
3370,2020-08-17_23:50:06,5.263,-74.826,5168.0,-4.924,8.768
3371,2020-08-17_23:50:06,5.263,-74.826,6452.6,-4.053,7.907
3372,2020-08-17_23:50:06,5.344,-74.826,4548.7,-2.058,11.833
3373,2020-08-17_23:50:06,5.344,-74.826,5268.4,-3.154,14.968
3374,2020-08-17_23:50:06,5.344,-74.826,6620.7,2.711,13.621
3375,2020-08-17_23:50:06,5.425,-74.826,4629.5,4.809,12.521
3376,2020-08-17_23:50:06,5.425,-74.826,5391.2,-2.241,10.482
3377,2020-08-17_23:50:06,5.425,-74.826,6822.6,0.887,9.398
3378,2020-08-17_23:50:06,5.506,-74.826,5536.2,-2.466,4.500
3379,2020-08-17_23:50:06,5.506,-74.826,7058.6,-5.879,5.614
3380,2020-08-17_23:50:06,5.668,-74.826,5882.6,-4.662,18.500
3381,2020-08-17_23:50:06,5.748,-74.826,6076.2,-5.892,26.350
3382,2020-08-17_23:50:06,5.910,-74.826,4427.4,5.194,10.500
3383,2020-08-17_23:50:06,5.910,-74.826,5401.3,-0.539,12.545
3384,2020-08-17_23:50:06,5.910,-74.826,6514.8,-5.626,12.242
3385,2020-08-17_23:50:06,5.991,-74.826,4538.2,0.501,11.412
3386,2020-08-17_23:50:06,5.991,-74.826,5572.2,-0.912,17.232
3387,2020-08-17_23:50:06,5.991,-74.826,6756.1,-5.350,15.456
3388,2020-08-17_23:50:06,6.072,-74.826,4659.8,-4.327,11.142
3389,2020-08-17_23:50:06,6.072,-74.826,5756.0,-3.732,11.507
3390,2020-08-17_23:50:06,6.072,-74.826,7008.6,-4.695,7.944
3391,2020-08-17_23:50:06,6.153,-74.826,4786.0,-4.158,11.852
3392,2020-08-17_23:50:06,6.153,-74.826,5943.9,-4.087,16.557
3393,2020-08-17_23:50:06,3.404,-74.745,5649.0,0.000,16.852
3394,2020-08-17_23:50:06,3.485,-74.745,5468.6,0.000,12.783
3395,2020-08-17_23:50:06,3.566,-74.745,5293.2,0.000,12.317
3396,2020-08-17_23:50:06,3.647,-74.745,5128.1,5.463,12.312
3397,2020-08-17_23:50:06,3.727,-74.745,4970.4,6.202,12.684
3398,2020-08-17_23:50:06,3.727,-74.745,6211.5,-4.735,10.974
3399,2020-08-17_23:50:06,3.808,-74.745,4827.8,-5.394,11.800
3400,2020-08-17_23:50:06,3.808,-74.745,6004.5,-5.791,12.513
3401,2020-08-17_23:50:06,3.808,-74.745,7351.8,-5.456,10.947
3402,2020-08-17_23:50:06,3.889,-74.745,4687.8,-4.699,12.685
3403,2020-08-17_23:50:06,3.889,-74.745,5799.4,-5.425,13.766
3404,2020-08-17_23:50:06,3.889,-74.745,7069.6,-4.844,11.719
3405,2020-08-17_23:50:06,3.970,-74.745,4562.3,-4.433,11.056
3406,2020-08-17_23:50:06,3.970,-74.745,5609.4,-4.866,11.333
3407,2020-08-17_23:50:06,4.051,-74.745,4444.4,-5.010,11.952
3408,2020-08-17_23:50:06,4.051,-74.745,5428.6,-4.648,9.163
3409,2020-08-17_23:50:06,4.051,-74.745,6552.6,-4.727,8.281
3410,2020-08-17_23:50:06,4.132,-74.745,4334.6,-5.508,14.546
3411,2020-08-17_23:50:06,4.132,-74.745,5256.3,-4.442,11.984
3412,2020-08-17_23:50:06,4.132,-74.745,6309.5,-4.533,7.843
3413,2020-08-17_23:50:06,4.212,-74.745,4235.4,-0.656,16.635
3414,2020-08-17_23:50:06,4.212,-74.745,5096.8,-5.358,15.747
3415,2020-08-17_23:50:06,4.212,-74.745,6083.5,-5.094,12.247
3416,2020-08-17_23:50:06,4.212,-74.745,7931.6,-2.413,4.100
3417,2020-08-17_23:50:06,4.293,-74.745,4146.1,0.183,15.049
3418,2020-08-17_23:50:06,4.293,-74.745,4948.7,-5.361,15.481
3419,2020-08-17_23:50:06,4.293,-74.745,5865.3,-5.470,12.490
3420,2020-08-17_23:50:06,4.293,-74.745,7587.7,-2.929,6.177
3421,2020-08-17_23:50:06,4.374,-74.745,4066.2,-1.303,12.894
3422,2020-08-17_23:50:06,4.374,-74.745,4812.1,-5.264,13.991
3423,2020-08-17_23:50:06,4.374,-74.745,5664.3,-4.988,11.775
3424,2020-08-17_23:50:06,4.374,-74.745,7264.0,-3.197,7.284
3425,2020-08-17_23:50:06,4.455,-74.745,3994.9,-1.977,10.534
3426,2020-08-17_23:50:06,4.455,-74.745,4688.4,-5.087,11.941
3427,2020-08-17_23:50:06,4.455,-74.745,5480.1,-4.870,12.581
3428,2020-08-17_23:50:06,4.455,-74.745,6965.3,-3.761,10.975
3429,2020-08-17_23:50:06,4.536,-74.745,3934.0,-0.682,7.100
3430,2020-08-17_23:50:06,4.536,-74.745,4577.3,0.000,5.917
3431,2020-08-17_23:50:06,4.536,-74.745,5313.1,-5.179,6.861
3432,2020-08-17_23:50:06,4.536,-74.745,6692.0,-3.982,6.069
3433,2020-08-17_23:50:06,5.021,-74.745,5840.5,-0.691,1.571
3434,2020-08-17_23:50:06,5.021,-74.745,8495.0,-0.997,-0.833
3435,2020-08-17_23:50:06,5.102,-74.745,5874.0,-0.944,4.357
3436,2020-08-17_23:50:06,5.183,-74.745,5963.9,-1.846,4.904
3437,2020-08-17_23:50:06,5.183,-74.745,8752.9,-5.508,-2.500
3438,2020-08-17_23:50:06,5.263,-74.745,6098.8,-3.295,6.352
3439,2020-08-17_23:50:06,5.344,-74.745,5063.4,-3.197,6.792
3440,2020-08-17_23:50:06,5.344,-74.745,6280.4,-3.767,10.074
3441,2020-08-17_23:50:06,5.425,-74.745,5196.6,-2.441,3.630
3442,2020-08-17_23:50:06,5.425,-74.745,6499.9,-3.581,11.431
3443,2020-08-17_23:50:06,5.506,-74.745,5347.3,-1.771,8.000
3444,2020-08-17_23:50:06,5.506,-74.745,6749.1,-4.786,14.394
3445,2020-08-17_23:50:06,5.668,-74.745,7338.7,4.896,6.750
3446,2020-08-17_23:50:06,5.748,-74.745,7666.2,0.000,5.167
3447,2020-08-17_23:50:06,5.829,-74.745,6130.1,-2.689,11.194
3448,2020-08-17_23:50:06,5.910,-74.745,5294.1,-4.247,9.591
3449,2020-08-17_23:50:06,5.910,-74.745,6362.5,-5.392,14.000
3450,2020-08-17_23:50:06,5.910,-74.745,8367.7,4.354,11.500
3451,2020-08-17_23:50:06,5.991,-74.745,4469.7,-2.343,8.300
3452,2020-08-17_23:50:06,5.991,-74.745,5467.0,-3.164,12.107
3453,2020-08-17_23:50:06,5.991,-74.745,6607.1,-4.734,14.420
3454,2020-08-17_23:50:06,5.991,-74.745,8743.0,4.147,10.850
3455,2020-08-17_23:50:06,6.072,-74.745,4590.7,-3.840,10.129
3456,2020-08-17_23:50:06,6.072,-74.745,5652.0,-3.685,12.331
3457,2020-08-17_23:50:06,6.072,-74.745,6864.7,-5.328,12.036
3458,2020-08-17_23:50:06,3.404,-74.664,5589.8,0.000,14.279
3459,2020-08-17_23:50:06,3.404,-74.664,7078.6,0.000,13.500
3460,2020-08-17_23:50:06,3.485,-74.664,5403.6,0.000,12.989
3461,2020-08-17_23:50:06,3.566,-74.664,5236.6,0.000,11.656
3462,2020-08-17_23:50:06,3.647,-74.664,5070.4,5.859,13.289
3463,2020-08-17_23:50:06,3.647,-74.664,6354.8,0.000,10.861
3464,2020-08-17_23:50:06,3.727,-74.664,4915.6,-3.851,11.600
3465,2020-08-17_23:50:06,3.727,-74.664,6132.3,-3.095,11.324
3466,2020-08-17_23:50:06,3.808,-74.664,4768.9,-4.826,14.870
3467,2020-08-17_23:50:06,3.808,-74.664,5918.1,-5.750,14.265
3468,2020-08-17_23:50:06,3.808,-74.664,7231.1,-4.953,8.500
3469,2020-08-17_23:50:06,3.889,-74.664,4630.2,-3.226,12.467
3470,2020-08-17_23:50:06,3.889,-74.664,5711.0,-4.939,11.688
3471,2020-08-17_23:50:06,3.970,-74.664,4501.9,-3.065,15.235
3472,2020-08-17_23:50:06,3.970,-74.664,5518.1,-3.878,15.538
3473,2020-08-17_23:50:06,3.970,-74.664,6680.9,-3.876,13.117
3474,2020-08-17_23:50:06,4.051,-74.664,4383.8,-3.595,16.708
